x,u,target
  0.00500000     0.193489574587     0.031410759078
  0.01500000     0.209700101018     0.094108313319
  0.02500000     0.237464483160     0.156434465040
  0.03500000     0.273337025489     0.218143241397
  0.04500000     0.314725142425     0.278991106039
  0.05500000     0.359688507311     0.338737920245
  0.06500000     0.406746372022     0.397147890635
  0.07500000     0.454764197934     0.453990499740
  0.08500000     0.502859376996     0.509041415750
  0.09500000     0.550336354088     0.562083377852
  0.10500000     0.596638628627     0.612907053653
  0.11500000     0.641314060677     0.661311865324
  0.12500000     0.683989712262     0.707106781187
  0.13500000     0.724353656954     0.750111069630
  0.14500000     0.762141860379     0.790155012376
  0.15500000     0.797128748604     0.827080574275
  0.16500000     0.829120454262     0.860742027004
  0.17500000     0.857950002646     0.891006524188
  0.18500000     0.883473898876     0.917754625684
  0.19500000     0.905569722425     0.940880768954
  0.20500000     0.924134441321     0.960293685677
  0.21500000     0.939083235781     0.975916761939
  0.22500000     0.950348677629     0.987688340595
  0.23500000     0.957880153201     0.995561964603
  0.24500000     0.961643447718     0.999506560366
  0.25500000     0.961620431069     0.999506560366
  0.26500000     0.957808801066     0.995561964603
  0.27500000     0.950221853537     0.987688340595
  0.28500000     0.938888258996     0.975916761939
  0.29500000     0.923851816894     0.960293685677
  0.30500000     0.905171174486     0.940880768954
  0.31500000     0.882919590928     0.917754625684
  0.32500000     0.857184536940     0.891006524188
  0.33500000     0.828067162972     0.860742027004
  0.34500000     0.795682412159     0.827080574275
  0.35500000     0.760157839745     0.790155012376
  0.36500000     0.721633560035     0.750111069630
  0.37500000     0.680261354810     0.707106781187
  0.38500000     0.636204936827     0.661311865324
  0.39500000     0.589637454427     0.612907053653
  0.40500000     0.540743375405     0.562083377852
  0.41500000     0.489714759169     0.509041415750
  0.42500000     0.436755709261     0.453990499740
  0.43500000     0.382060917438     0.397147890635
  0.44500000     0.325913436324     0.338737920245
  0.45500000     0.268298565764     0.278991106039
  0.46500000     0.210012776106     0.218143241397
  0.47500000     0.150340170831     0.156434465040
  0.48500000     0.090691531932     0.094108313319
  0.49500000     0.030057880987     0.031410759078
  0.50500000    -0.030057880987    -0.031410759078
  0.51500000    -0.090691531932    -0.094108313319
  0.52500000    -0.150340170831    -0.156434465040
  0.53500000    -0.210012776106    -0.218143241397
  0.54500000    -0.268298565764    -0.278991106039
  0.55500000    -0.325913436324    -0.338737920245
  0.56500000    -0.382060917438    -0.397147890635
  0.57500000    -0.436755709261    -0.453990499740
  0.58500000    -0.489714759169    -0.509041415750
  0.59500000    -0.540743375405    -0.562083377852
  0.60500000    -0.589637454427    -0.612907053653
  0.61500000    -0.636204936827    -0.661311865324
  0.62500000    -0.680261354810    -0.707106781187
  0.63500000    -0.721633560035    -0.750111069630
  0.64500000    -0.760157839745    -0.790155012376
  0.65500000    -0.795682412159    -0.827080574275
  0.66500000    -0.828067162972    -0.860742027004
  0.67500000    -0.857184536940    -0.891006524188
  0.68500000    -0.882919590928    -0.917754625684
  0.69500000    -0.905171174486    -0.940880768954
  0.70500000    -0.923851816894    -0.960293685677
  0.71500000    -0.938888258996    -0.975916761939
  0.72500000    -0.950221853537    -0.987688340595
  0.73500000    -0.957808801066    -0.995561964603
  0.74500000    -0.961620431069    -0.999506560366
  0.75500000    -0.961643447718    -0.999506560366
  0.76500000    -0.957880153201    -0.995561964603
  0.77500000    -0.950348677629    -0.987688340595
  0.78500000    -0.939083235781    -0.975916761939
  0.79500000    -0.924134441321    -0.960293685677
  0.80500000    -0.905569722425    -0.940880768954
  0.81500000    -0.883473898876    -0.917754625684
  0.82500000    -0.857950002646    -0.891006524188
  0.83500000    -0.829120454262    -0.860742027004
  0.84500000    -0.797128748604    -0.827080574275
  0.85500000    -0.762141860379    -0.790155012376
  0.86500000    -0.724353656954    -0.750111069630
  0.87500000    -0.683989712262    -0.707106781187
  0.88500000    -0.641314060677    -0.661311865324
  0.89500000    -0.596638628628    -0.612907053653
  0.90500000    -0.550336354075    -0.562083377852
  0.91500000    -0.502859377161    -0.509041415750
  0.92500000    -0.454764196205    -0.453990499740
  0.93500000    -0.406746386492    -0.397147890635
  0.94500000    -0.359688415596    -0.338737920245
  0.95500000    -0.314725547138    -0.278991106039
  0.96500000    -0.273335949373    -0.218143241397
  0.97500000    -0.237465977964    -0.156434465040
  0.98500000    -0.209698677733    -0.094108313319
  0.99500000    -0.193490908429    -0.031410759078
